"id","Temp_C","Visibility_km","Press_kPa","Weather","Date/Time","Dew Point Temp_C","Rel Hum_%","Wind_Speed_km_h"
8298,-6.8,24.1,101.45,Clear,"2012-12-11 17:00:00",-11.7,68,11.0
8299,-6.9,25.0,101.51,Clear,"2012-12-11 18:00:00",-11.5,70,13.0
8300,-7.9,25.0,101.6,Clear,"2012-12-11 19:00:00",-11.0,78,13.0
8301,-7.9,25.0,101.68,Clear,"2012-12-11 20:00:00",-11.3,77,15.0
8302,-8.7,25.0,101.74,Clear,"2012-12-11 21:00:00",-11.6,79,9.0
8303,-9.1,25.0,101.78,Clear,"2012-12-11 22:00:00",-11.4,83,6.0
8304,-8.3,25.0,101.84,Clear,"2012-12-11 23:00:00",-11.2,80,9.0
8305,-9.2,25.0,101.87,Clear,"2012-12-12 00:00:00",-11.6,83,7.0
8306,-9.4,25.0,101.91,Clear,"2012-12-12 01:00:00",-11.5,85,7.0
8307,-10.3,25.0,101.96,Clear,"2012-12-12 02:00:00",-12.0,87,4.0
8308,-9.6,25.0,102.0,Clear,"2012-12-12 03:00:00",-11.3,87,4.0
8309,-10.1,25.0,102.04,Clear,"2012-12-12 04:00:00",-11.6,89,6.0
8310,-10.3,25.0,102.06,Clear,"2012-12-12 05:00:00",-11.7,89,4.0
8311,-9.5,25.0,102.1,Clear,"2012-12-12 06:00:00",-11.3,87,4.0
8329,-6.1,12.9,102.44,Clear,"2012-12-13 00:00:00",-7.4,90,6.0
8330,-4.3,12.9,102.49,Clear,"2012-12-13 01:00:00",-5.3,93,11.0
8331,-5.9,11.3,102.57,Clear,"2012-12-13 02:00:00",-6.6,95,6.0
8332,-6.1,11.3,102.61,Clear,"2012-12-13 03:00:00",-7.0,93,11.0
8377,-5.3,25.0,102.18,Clear,"2012-12-15 00:00:00",-10.5,67,20.0
8378,-6.5,25.0,102.27,Clear,"2012-12-15 01:00:00",-11.4,68,17.0
8379,-7.1,25.0,102.36,Clear,"2012-12-15 02:00:00",-11.8,69,19.0
8380,-8.0,25.0,102.41,Clear,"2012-12-15 03:00:00",-13.2,66,17.0
8381,-8.5,25.0,102.42,Clear,"2012-12-15 04:00:00",-13.8,66,15.0
8382,-9.3,25.0,102.47,Clear,"2012-12-15 05:00:00",-14.2,67,20.0
8383,-9.9,25.0,102.58,Clear,"2012-12-15 06:00:00",-14.5,69,17.0
8384,-10.2,48.3,102.63,Clear,"2012-12-15 07:00:00",-15.1,67,19.0
8385,-10.7,48.3,102.69,Clear,"2012-12-15 08:00:00",-15.6,67,13.0
8386,-10.4,48.3,102.74,Clear,"2012-12-15 09:00:00",-15.9,64,19.0
8390,-8.4,48.3,102.64,Clear,"2012-12-15 13:00:00",-14.7,60,19.0
8395,-9.1,25.0,102.54,Clear,"2012-12-15 18:00:00",-15.1,62,17.0
8397,-8.7,25.0,102.5,Clear,"2012-12-15 20:00:00",-15.1,60,20.0
8600,-11.1,25.0,101.23,Clear,"2012-12-24 07:00:00",-13.9,80,15.0
8601,-11.0,25.0,101.32,Clear,"2012-12-24 08:00:00",-13.9,79,13.0
8602,-10.5,24.1,101.41,Clear,"2012-12-24 09:00:00",-13.7,77,13.0
8611,-10.4,25.0,101.45,Clear,"2012-12-24 18:00:00",-13.8,76,9.0
8632,-7.1,48.3,101.98,Clear,"2012-12-25 15:00:00",-13.7,59,17.0
8633,-7.5,48.3,102.03,Clear,"2012-12-25 16:00:00",-13.9,60,11.0
8634,-8.3,25.0,102.1,Clear,"2012-12-25 17:00:00",-13.4,67,13.0
8638,-9.7,25.0,102.28,Clear,"2012-12-25 21:00:00",-12.5,80,4.0
8639,-10.9,25.0,102.34,Clear,"2012-12-25 22:00:00",-13.2,83,4.0
8640,-10.4,25.0,102.45,Clear,"2012-12-25 23:00:00",-12.7,83,11.0
8641,-11.8,25.0,102.41,Clear,"2012-12-26 00:00:00",-13.5,87,4.0
8642,-11.2,25.0,102.42,Clear,"2012-12-26 01:00:00",-12.9,87,6.0
8643,-12.7,25.0,102.45,Clear,"2012-12-26 02:00:00",-14.4,87,4.0
8644,-14.2,25.0,102.52,Clear,"2012-12-26 03:00:00",-15.8,88,6.0
8645,-13.1,25.0,102.55,Clear,"2012-12-26 04:00:00",-14.7,88,6.0
8646,-12.7,25.0,102.48,Clear,"2012-12-26 05:00:00",-14.1,89,4.0
8647,-13.4,25.0,102.47,Clear,"2012-12-26 06:00:00",-14.8,89,4.0
8699,-6.1,24.1,101.27,Clear,"2012-12-28 10:00:00",-8.6,82,19.0
8714,-11.9,25.0,101.31,Clear,"2012-12-29 01:00:00",-13.6,87,11.0
8715,-11.8,25.0,101.33,Clear,"2012-12-29 02:00:00",-13.1,90,13.0
8757,-13.8,25.0,101.52,Clear,"2012-12-30 20:00:00",-16.5,80,24.0
